x y Depth Vs
390.3609 340.2014 42.1 4.139
390.3609 340.2014 42.2 4.139
390.3609 340.2014 42.3 4.139
390.3609 340.2014 42.4 4.139
390.3609 340.2014 42.5 4.139
390.3609 340.2014 42.6 4.139
390.3609 340.2014 42.7 4.139
390.3609 340.2014 42.8 4.139
390.3609 340.2014 42.9 4.139
390.3609 340.2014 43.0 4.139
390.3609 340.2014 43.1 4.139
390.3609 340.2014 43.2 4.139
390.3609 340.2014 43.3 4.139
390.3609 340.2014 43.4 4.139
390.3609 340.2014 43.5 4.139
390.3609 340.2014 43.6 4.139
390.3609 340.2014 43.7 4.139
390.3609 340.2014 43.8 4.139
390.3609 340.2014 43.9 4.139
390.3609 340.2014 44.0 4.139
390.3609 340.2014 44.1 4.139
390.3609 340.2014 44.2 4.139
390.3609 340.2014 44.3 4.139
390.3609 340.2014 44.4 4.139
390.3609 340.2014 44.5 4.139
390.3609 340.2014 44.6 4.139
390.3609 340.2014 44.7 4.139
390.3609 340.2014 44.8 4.139
390.3609 340.2014 44.9 4.139
390.3609 340.2014 45.0 4.139
390.3609 340.2014 45.1 4.139
390.3609 340.2014 45.2 4.139
390.3609 340.2014 45.3 4.139
390.3609 340.2014 45.4 4.139
390.3609 340.2014 45.5 4.139
390.3609 340.2014 45.6 4.139
390.3609 340.2014 45.7 4.139
390.3609 340.2014 45.8 4.139
390.3609 340.2014 45.9 4.139
390.3609 340.2014 46.0 4.139
390.3609 340.2014 46.1 4.139
390.3609 340.2014 46.2 4.139
390.3609 340.2014 46.3 4.139
390.3609 340.2014 46.4 4.139
390.3609 340.2014 46.5 4.139
390.3609 340.2014 46.6 4.139
390.3609 340.2014 46.7 4.139
390.3609 340.2014 46.8 4.139
390.3609 340.2014 46.9 4.139
390.3609 340.2014 47.0 4.139
390.3609 340.2014 47.1 4.139
390.3609 340.2014 47.2 4.139
390.3609 340.2014 47.3 4.139
390.3609 340.2014 47.4 4.139
390.3609 340.2014 47.5 4.139
390.3609 340.2014 47.6 4.139
390.3609 340.2014 47.7 4.139
390.3609 340.2014 47.8 4.139
390.3609 340.2014 47.9 4.139
390.3609 340.2014 48.0 4.139
390.3609 340.2014 48.1 4.139
390.3609 340.2014 48.2 4.139
390.3609 340.2014 48.3 4.139
390.3609 340.2014 48.4 4.139
390.3609 340.2014 48.5 4.139
390.3609 340.2014 48.6 4.139
390.3609 340.2014 48.7 4.139
390.3609 340.2014 48.8 4.139
390.3609 340.2014 48.9 4.139
390.3609 340.2014 49.0 4.139
390.3609 340.2014 49.1 4.139
390.3609 340.2014 49.2 4.139
390.3609 340.2014 49.3 4.139
390.3609 340.2014 49.4 4.139
390.3609 340.2014 49.5 4.139
390.3609 340.2014 49.6 4.139
390.3609 340.2014 49.7 4.139
390.3609 340.2014 49.8 4.139
390.3609 340.2014 49.9 4.139
390.3609 340.2014 50.0 4.139
390.3609 340.2014 50.1 4.139
390.3609 340.2014 50.2 4.139
390.3609 340.2014 50.3 4.139
390.3609 340.2014 50.4 4.139
390.3609 340.2014 50.5 4.139
390.3609 340.2014 50.6 4.139
390.3609 340.2014 50.7 4.139
390.3609 340.2014 50.8 4.139
390.3609 340.2014 50.9 4.139
390.3609 340.2014 51.0 4.139
390.3609 340.2014 51.1 4.139
390.3609 340.2014 51.2 4.139
390.3609 340.2014 51.3 4.139
390.3609 340.2014 51.4 4.139
390.3609 340.2014 51.5 4.139
390.3609 340.2014 51.6 4.139
390.3609 340.2014 51.7 4.139
390.3609 340.2014 51.8 4.139
390.3609 340.2014 51.9 4.139
390.3609 340.2014 52.0 4.139
390.3609 340.2014 52.1 4.139
390.3609 340.2014 52.2 4.139
390.3609 340.2014 52.3 4.737
390.3609 340.2014 52.4 4.737
390.3609 340.2014 52.5 4.737
390.3609 340.2014 52.6 4.737
390.3609 340.2014 52.7 4.737
390.3609 340.2014 52.8 4.737
390.3609 340.2014 52.9 4.737
390.3609 340.2014 53.0 4.737
390.3609 340.2014 53.1 4.737
390.3609 340.2014 53.2 4.737
390.3609 340.2014 53.3 4.737
390.3609 340.2014 53.4 4.737
390.3609 340.2014 53.5 4.737
390.3609 340.2014 53.6 4.737
390.3609 340.2014 53.7 4.737
390.3609 340.2014 53.8 4.737
390.3609 340.2014 53.9 4.737
390.3609 340.2014 54.0 4.737
390.3609 340.2014 54.1 4.737
390.3609 340.2014 54.2 4.737
390.3609 340.2014 54.3 4.737
390.3609 340.2014 54.4 4.737
390.3609 340.2014 54.5 4.737
390.3609 340.2014 54.6 4.737
390.3609 340.2014 54.7 4.737
390.3609 340.2014 54.8 4.737
390.3609 340.2014 54.9 4.737
390.3609 340.2014 55.0 4.737
390.3609 340.2014 55.1 4.737
390.3609 340.2014 55.2 4.737
390.3609 340.2014 55.3 4.737
390.3609 340.2014 55.4 4.737
390.3609 340.2014 55.5 4.737
390.3609 340.2014 55.6 4.737
390.3609 340.2014 55.7 4.737
390.3609 340.2014 55.8 4.737
390.3609 340.2014 55.9 4.737
390.3609 340.2014 56.0 4.737
390.3609 340.2014 56.1 4.737
390.3609 340.2014 56.2 4.737
390.3609 340.2014 56.3 4.737
390.3609 340.2014 56.4 4.737
390.3609 340.2014 56.5 4.737
390.3609 340.2014 56.6 4.737
390.3609 340.2014 56.7 4.737
390.3609 340.2014 56.8 4.737
390.3609 340.2014 56.9 4.737
390.3609 340.2014 57.0 4.737
390.3609 340.2014 57.1 4.737
390.3609 340.2014 57.2 4.737
390.3609 340.2014 57.3 4.737
390.3609 340.2014 57.4 4.737
390.3609 340.2014 57.5 4.737
390.3609 340.2014 57.6 4.737
390.3609 340.2014 57.7 4.737
390.3609 340.2014 57.8 4.737
390.3609 340.2014 57.9 4.737
390.3609 340.2014 58.0 4.737
390.3609 340.2014 58.1 4.737
390.3609 340.2014 58.2 4.737
390.3609 340.2014 58.3 4.737
390.3609 340.2014 58.4 4.737
390.3609 340.2014 58.5 4.737
390.3609 340.2014 58.6 4.737
390.3609 340.2014 58.7 4.737
390.3609 340.2014 58.8 4.737
390.3609 340.2014 58.9 4.737
390.3609 340.2014 59.0 4.737
390.3609 340.2014 59.1 4.737
390.3609 340.2014 59.2 4.737
390.3609 340.2014 59.3 4.737
390.3609 340.2014 59.4 4.737
390.3609 340.2014 59.5 4.737
390.3609 340.2014 59.6 4.737
390.3609 340.2014 59.7 4.737
390.3609 340.2014 59.8 4.737
390.3609 340.2014 59.9 4.737
390.3609 340.2014 60.0 4.737
390.3609 340.2014 60.1 4.737
390.3609 340.2014 60.2 4.737
390.3609 340.2014 60.3 4.737
390.3609 340.2014 60.4 4.737
390.3609 340.2014 60.5 4.737
390.3609 340.2014 60.6 4.737
390.3609 340.2014 60.7 4.737
390.3609 340.2014 60.8 4.737
390.3609 340.2014 60.9 4.737
390.3609 340.2014 61.0 4.737
390.3609 340.2014 61.1 4.737
390.3609 340.2014 61.2 4.737
390.3609 340.2014 61.3 4.737
390.3609 340.2014 61.4 4.737
390.3609 340.2014 61.5 4.737
390.3609 340.2014 61.6 4.737
390.3609 340.2014 61.7 4.737
390.3609 340.2014 61.8 4.737
390.3609 340.2014 61.9 4.737
390.3609 340.2014 62.0 4.737
390.3609 340.2014 62.1 4.737
390.3609 340.2014 62.2 4.737
390.3609 340.2014 62.3 4.737
390.3609 340.2014 62.4 4.737
390.3609 340.2014 62.5 4.737
390.3609 340.2014 62.6 4.737
390.3609 340.2014 62.7 4.737
390.3609 340.2014 62.8 4.737
390.3609 340.2014 62.9 4.737
390.3609 340.2014 63.0 4.737
390.3609 340.2014 63.1 4.737
390.3609 340.2014 63.2 4.737
390.3609 340.2014 63.3 4.737
390.3609 340.2014 63.4 4.737
390.3609 340.2014 63.5 4.737
390.3609 340.2014 63.6 4.737
390.3609 340.2014 63.7 4.737
390.3609 340.2014 63.8 4.737
390.3609 340.2014 63.9 4.737
390.3609 340.2014 64.0 4.737
390.3609 340.2014 64.1 4.737
390.3609 340.2014 64.2 4.737
390.3609 340.2014 64.3 4.737
390.3609 340.2014 64.4 4.737
390.3609 340.2014 64.5 4.737
390.3609 340.2014 64.6 4.737
390.3609 340.2014 64.7 4.737
390.3609 340.2014 64.8 4.737
390.3609 340.2014 64.9 4.737
390.3609 340.2014 65.0 4.737
390.3609 340.2014 65.1 4.737
390.3609 340.2014 65.2 4.737
390.3609 340.2014 65.3 4.737
390.3609 340.2014 65.4 4.737
390.3609 340.2014 65.5 4.737
390.3609 340.2014 65.6 4.737
390.3609 340.2014 65.7 4.737
390.3609 340.2014 65.8 4.737
390.3609 340.2014 65.9 4.737
390.3609 340.2014 66.0 4.737
390.3609 340.2014 66.1 4.737
390.3609 340.2014 66.2 4.737
390.3609 340.2014 66.3 4.737
390.3609 340.2014 66.4 4.737
390.3609 340.2014 66.5 4.737
390.3609 340.2014 66.6 4.737
390.3609 340.2014 66.7 4.737
390.3609 340.2014 66.8 4.737
390.3609 340.2014 66.9 4.737
390.3609 340.2014 67.0 4.737
390.3609 340.2014 67.1 4.737
390.3609 340.2014 67.2 4.737
390.3609 340.2014 67.3 4.737
390.3609 340.2014 67.4 4.737
390.3609 340.2014 67.5 4.737
390.3609 340.2014 67.6 4.737
390.3609 340.2014 67.7 4.737
390.3609 340.2014 67.8 4.737
390.3609 340.2014 67.9 4.737
390.3609 340.2014 68.0 4.737
390.3609 340.2014 68.1 4.737
390.3609 340.2014 68.2 4.737
390.3609 340.2014 68.3 4.737
390.3609 340.2014 68.4 4.737
390.3609 340.2014 68.5 4.737
390.3609 340.2014 68.6 4.737
390.3609 340.2014 68.7 4.737
390.3609 340.2014 68.8 4.737
390.3609 340.2014 68.9 4.737
390.3609 340.2014 69.0 4.737
390.3609 340.2014 69.1 4.737
390.3609 340.2014 69.2 4.737
390.3609 340.2014 69.3 4.737
390.3609 340.2014 69.4 4.737
390.3609 340.2014 69.5 4.737
390.3609 340.2014 69.6 4.737
390.3609 340.2014 69.7 4.737
390.3609 340.2014 69.8 4.737
390.3609 340.2014 69.9 4.737
390.3609 340.2014 70.0 4.737
359.0712 372.4335 -6.0 3.14
359.0712 372.4335 -5.9 3.14
359.0712 372.4335 -5.8 3.14
359.0712 372.4335 -5.7 3.14
359.0712 372.4335 -5.6 3.14
359.0712 372.4335 -5.5 3.14
359.0712 372.4335 -5.4 3.14
359.0712 372.4335 -5.3 3.14
359.0712 372.4335 -5.2 3.14
359.0712 372.4335 -5.1 3.14
359.0712 372.4335 -5.0 3.14
359.0712 372.4335 -4.9 3.14
359.0712 372.4335 -4.8 3.14
359.0712 372.4335 -4.7 3.14
359.0712 372.4335 -4.6 3.14
359.0712 372.4335 -4.5 3.14
359.0712 372.4335 -4.4 3.14
359.0712 372.4335 -4.3 3.14
359.0712 372.4335 -4.2 3.14
359.0712 372.4335 -4.1 3.14
359.0712 372.4335 -4.0 3.14
359.0712 372.4335 -3.9 3.14
359.0712 372.4335 -3.8 3.14
359.0712 372.4335 -3.7 3.14
359.0712 372.4335 -3.6 3.14
359.0712 372.4335 -3.5 3.14
359.0712 372.4335 -3.4 3.14
359.0712 372.4335 -3.3 3.14
359.0712 372.4335 -3.2 3.14
359.0712 372.4335 -3.1 3.14
359.0712 372.4335 -3.0 3.14
359.0712 372.4335 -2.9 3.14
359.0712 372.4335 -2.8 3.14
359.0712 372.4335 -2.7 3.14
359.0712 372.4335 -2.6 3.14
359.0712 372.4335 -2.5 3.14
359.0712 372.4335 -2.4 3.14
359.0712 372.4335 -2.3 3.14
359.0712 372.4335 -2.2 3.14
359.0712 372.4335 -2.1 3.14
359.0712 372.4335 -2.0 3.14
359.0712 372.4335 -1.9 3.14
359.0712 372.4335 -1.8 3.14
359.0712 372.4335 -1.7 3.14
359.0712 372.4335 -1.6 3.14
359.0712 372.4335 -1.5 3.14
359.0712 372.4335 -1.4 3.14
359.0712 372.4335 -1.3 3.14
359.0712 372.4335 -1.2 3.14
359.0712 372.4335 -1.1 3.14
359.0712 372.4335 -1.0 3.14
359.0712 372.4335 -0.9 3.14
359.0712 372.4335 -0.8 3.14
359.0712 372.4335 -0.7 3.14
359.0712 372.4335 -0.6 3.14
359.0712 372.4335 -0.5 3.14
359.0712 372.4335 -0.4 3.14
359.0712 372.4335 -0.3 3.14
359.0712 372.4335 -0.2 3.14
359.0712 372.4335 -0.1 3.14
359.0712 372.4335 0.0 3.14
359.0712 372.4335 0.1 3.14
359.0712 372.4335 0.2 3.14
359.0712 372.4335 0.3 3.14
359.0712 372.4335 0.4 3.14
359.0712 372.4335 0.5 3.14
359.0712 372.4335 0.6 3.14
359.0712 372.4335 0.7 3.14
359.0712 372.4335 0.8 3.14
359.0712 372.4335 0.9 3.14
359.0712 372.4335 1.0 3.14
359.0712 372.4335 1.1 3.14
359.0712 372.4335 1.2 3.14
359.0712 372.4335 1.3 3.14
359.0712 372.4335 1.4 3.14
359.0712 372.4335 1.5 3.28
359.0712 372.4335 1.6 3.28
359.0712 372.4335 1.7 3.28
359.0712 372.4335 1.8 3.28
359.0712 372.4335 1.9 3.28
359.0712 372.4335 2.0 3.28
359.0712 372.4335 2.1 3.28
359.0712 372.4335 2.2 3.28
359.0712 372.4335 2.3 3.28
359.0712 372.4335 2.4 3.28
359.0712 372.4335 2.5 3.28
359.0712 372.4335 2.6 3.28
359.0712 372.4335 2.7 3.28
359.0712 372.4335 2.8 3.28
359.0712 372.4335 2.9 3.28
359.0712 372.4335 3.0 3.28
359.0712 372.4335 3.1 3.28
359.0712 372.4335 3.2 3.28
359.0712 372.4335 3.3 3.28
359.0712 372.4335 3.4 3.28
359.0712 372.4335 3.5 3.28
359.0712 372.4335 3.6 3.28
359.0712 372.4335 3.7 3.28
359.0712 372.4335 3.8 3.28
359.0712 372.4335 3.9 3.28
359.0712 372.4335 4.0 3.28
359.0712 372.4335 4.1 3.28
359.0712 372.4335 4.2 3.28
359.0712 372.4335 4.3 3.28
359.0712 372.4335 4.4 3.28
359.0712 372.4335 4.5 3.28
359.0712 372.4335 4.6 3.28
359.0712 372.4335 4.7 3.28
359.0712 372.4335 4.8 3.28
359.0712 372.4335 4.9 3.28
359.0712 372.4335 5.0 3.28
359.0712 372.4335 5.1 3.28
359.0712 372.4335 5.2 3.28
359.0712 372.4335 5.3 3.28
359.0712 372.4335 5.4 3.28
359.0712 372.4335 5.5 3.28
359.0712 372.4335 5.6 3.28
359.0712 372.4335 5.7 3.28
359.0712 372.4335 5.8 3.28
359.0712 372.4335 5.9 3.28
359.0712 372.4335 6.0 3.28
359.0712 372.4335 6.1 3.28
359.0712 372.4335 6.2 3.28
359.0712 372.4335 6.3 3.28
359.0712 372.4335 6.4 3.28
359.0712 372.4335 6.5 3.279
359.0712 372.4335 6.6 3.279
359.0712 372.4335 6.7 3.279
359.0712 372.4335 6.8 3.279
359.0712 372.4335 6.9 3.279
359.0712 372.4335 7.0 3.279
359.0712 372.4335 7.1 3.279
359.0712 372.4335 7.2 3.279
359.0712 372.4335 7.3 3.279
359.0712 372.4335 7.4 3.279
359.0712 372.4335 7.5 3.279
359.0712 372.4335 7.6 3.279
359.0712 372.4335 7.7 3.279
359.0712 372.4335 7.8 3.279
359.0712 372.4335 7.9 3.279
359.0712 372.4335 8.0 3.279
359.0712 372.4335 8.1 3.279
359.0712 372.4335 8.2 3.279
359.0712 372.4335 8.3 3.279
359.0712 372.4335 8.4 3.279
359.0712 372.4335 8.5 3.279
359.0712 372.4335 8.6 3.279
359.0712 372.4335 8.7 3.279
359.0712 372.4335 8.8 3.279
359.0712 372.4335 8.9 3.279
359.0712 372.4335 9.0 3.279
359.0712 372.4335 9.1 3.279
359.0712 372.4335 9.2 3.279
359.0712 372.4335 9.3 3.279
359.0712 372.4335 9.4 3.279
359.0712 372.4335 9.5 3.279
359.0712 372.4335 9.6 3.279
359.0712 372.4335 9.7 3.279
359.0712 372.4335 9.8 3.279
359.0712 372.4335 9.9 3.279
359.0712 372.4335 10.0 3.279
359.0712 372.4335 10.1 3.279
359.0712 372.4335 10.2 3.279
359.0712 372.4335 10.3 3.279
359.0712 372.4335 10.4 3.279
359.0712 372.4335 10.5 3.279
359.0712 372.4335 10.6 3.279
359.0712 372.4335 10.7 3.279
359.0712 372.4335 10.8 3.279
359.0712 372.4335 10.9 3.279
359.0712 372.4335 11.0 3.279
359.0712 372.4335 11.1 3.279
359.0712 372.4335 11.2 3.279
359.0712 372.4335 11.3 3.279
359.0712 372.4335 11.4 3.279
359.0712 372.4335 11.5 3.279
359.0712 372.4335 11.6 3.279
359.0712 372.4335 11.7 3.279
359.0712 372.4335 11.8 3.279
359.0712 372.4335 11.9 3.279
359.0712 372.4335 12.0 3.279
359.0712 372.4335 12.1 3.279
359.0712 372.4335 12.2 3.279
359.0712 372.4335 12.3 3.279
359.0712 372.4335 12.4 3.279
359.0712 372.4335 12.5 3.279
359.0712 372.4335 12.6 3.279
359.0712 372.4335 12.7 3.279
359.0712 372.4335 12.8 3.279
359.0712 372.4335 12.9 3.279
359.0712 372.4335 13.0 3.279
359.0712 372.4335 13.1 3.279
359.0712 372.4335 13.2 3.279
359.0712 372.4335 13.3 3.279
359.0712 372.4335 13.4 3.279
359.0712 372.4335 13.5 3.279
359.0712 372.4335 13.6 3.279
359.0712 372.4335 13.7 3.279
359.0712 372.4335 13.8 3.279
359.0712 372.4335 13.9 3.279
359.0712 372.4335 14.0 3.279
359.0712 372.4335 14.1 3.306
359.0712 372.4335 14.2 3.306
359.0712 372.4335 14.3 3.306
359.0712 372.4335 14.4 3.306
359.0712 372.4335 14.5 3.306
359.0712 372.4335 14.6 3.306
359.0712 372.4335 14.7 3.306
359.0712 372.4335 14.8 3.306
359.0712 372.4335 14.9 3.306
359.0712 372.4335 15.0 3.306
359.0712 372.4335 15.1 3.306
359.0712 372.4335 15.2 3.306
359.0712 372.4335 15.3 3.306
359.0712 372.4335 15.4 3.306
359.0712 372.4335 15.5 3.306
359.0712 372.4335 15.6 3.306
359.0712 372.4335 15.7 3.306
359.0712 372.4335 15.8 3.306
359.0712 372.4335 15.9 3.306
359.0712 372.4335 16.0 3.306
359.0712 372.4335 16.1 3.306
359.0712 372.4335 16.2 3.306
359.0712 372.4335 16.3 3.306
359.0712 372.4335 16.4 3.306
359.0712 372.4335 16.5 3.306
359.0712 372.4335 16.6 3.306
359.0712 372.4335 16.7 3.306
359.0712 372.4335 16.8 3.306
359.0712 372.4335 16.9 3.306
359.0712 372.4335 17.0 3.306
359.0712 372.4335 17.1 3.306
359.0712 372.4335 17.2 3.306
359.0712 372.4335 17.3 3.306
359.0712 372.4335 17.4 3.306
359.0712 372.4335 17.5 3.306
359.0712 372.4335 17.6 3.306
359.0712 372.4335 17.7 3.306
359.0712 372.4335 17.8 3.306
359.0712 372.4335 17.9 3.306
359.0712 372.4335 18.0 3.306
359.0712 372.4335 18.1 3.306
359.0712 372.4335 18.2 3.306
359.0712 372.4335 18.3 3.306
359.0712 372.4335 18.4 3.306
359.0712 372.4335 18.5 3.306
359.0712 372.4335 18.6 3.306
359.0712 372.4335 18.7 3.306
359.0712 372.4335 18.8 3.306
359.0712 372.4335 18.9 3.306
359.0712 372.4335 19.0 3.306
359.0712 372.4335 19.1 3.306
359.0712 372.4335 19.2 3.306
359.0712 372.4335 19.3 3.306
359.0712 372.4335 19.4 3.306
359.0712 372.4335 19.5 3.306
359.0712 372.4335 19.6 3.306
359.0712 372.4335 19.7 3.306
359.0712 372.4335 19.8 3.306
359.0712 372.4335 19.9 3.306
359.0712 372.4335 20.0 3.306
359.0712 372.4335 20.1 3.306
359.0712 372.4335 20.2 3.306
359.0712 372.4335 20.3 3.306
359.0712 372.4335 20.4 3.306
359.0712 372.4335 20.5 3.306
359.0712 372.4335 20.6 3.306
359.0712 372.4335 20.7 3.306
359.0712 372.4335 20.8 3.306
359.0712 372.4335 20.9 3.306
359.0712 372.4335 21.0 3.306
359.0712 372.4335 21.1 3.306
359.0712 372.4335 21.2 3.306
359.0712 372.4335 21.3 3.306
359.0712 372.4335 21.4 3.306
359.0712 372.4335 21.5 3.306
359.0712 372.4335 21.6 3.306
359.0712 372.4335 21.7 3.306
359.0712 372.4335 21.8 3.306
359.0712 372.4335 21.9 3.306
359.0712 372.4335 22.0 3.306
359.0712 372.4335 22.1 3.306
359.0712 372.4335 22.2 3.306
359.0712 372.4335 22.3 3.306
359.0712 372.4335 22.4 3.306
359.0712 372.4335 22.5 3.306
359.0712 372.4335 22.6 3.306
359.0712 372.4335 22.7 3.306
359.0712 372.4335 22.8 3.306
359.0712 372.4335 22.9 3.306
359.0712 372.4335 23.0 3.306
359.0712 372.4335 23.1 3.306
359.0712 372.4335 23.2 3.306
359.0712 372.4335 23.3 3.306
359.0712 372.4335 23.4 3.306
359.0712 372.4335 23.5 3.306
359.0712 372.4335 23.6 3.306
359.0712 372.4335 23.7 3.306
359.0712 372.4335 23.8 3.306
359.0712 372.4335 23.9 3.306
359.0712 372.4335 24.0 3.306
359.0712 372.4335 24.1 3.306
359.0712 372.4335 24.2 3.306
359.0712 372.4335 24.3 3.306
359.0712 372.4335 24.4 3.306
359.0712 372.4335 24.5 3.306
359.0712 372.4335 24.6 3.306
359.0712 372.4335 24.7 3.306
359.0712 372.4335 24.8 3.306
359.0712 372.4335 24.9 3.306
359.0712 372.4335 25.0 3.306
359.0712 372.4335 25.1 3.306
359.0712 372.4335 25.2 3.306
359.0712 372.4335 25.3 3.306
359.0712 372.4335 25.4 3.306
359.0712 372.4335 25.5 3.306
359.0712 372.4335 25.6 3.306
359.0712 372.4335 25.7 3.306
359.0712 372.4335 25.8 3.306
359.0712 372.4335 25.9 3.306
359.0712 372.4335 26.0 3.306
359.0712 372.4335 26.1 3.306
359.0712 372.4335 26.2 3.306
359.0712 372.4335 26.3 3.306
359.0712 372.4335 26.4 3.306
359.0712 372.4335 26.5 3.306
359.0712 372.4335 26.6 3.306
359.0712 372.4335 26.7 3.306
359.0712 372.4335 26.8 3.306
359.0712 372.4335 26.9 3.306
359.0712 372.4335 27.0 3.306
359.0712 372.4335 27.1 3.306
359.0712 372.4335 27.2 3.306
359.0712 372.4335 27.3 3.306
359.0712 372.4335 27.4 3.306
359.0712 372.4335 27.5 3.306
359.0712 372.4335 27.6 3.306
359.0712 372.4335 27.7 3.306
359.0712 372.4335 27.8 3.306
359.0712 372.4335 27.9 3.306
359.0712 372.4335 28.0 3.306
359.0712 372.4335 28.1 3.306
359.0712 372.4335 28.2 3.306
359.0712 372.4335 28.3 3.306
359.0712 372.4335 28.4 3.306
359.0712 372.4335 28.5 3.306
359.0712 372.4335 28.6 3.306
359.0712 372.4335 28.7 3.306
359.0712 372.4335 28.8 3.613
359.0712 372.4335 28.9 3.613
359.0712 372.4335 29.0 3.613
359.0712 372.4335 29.1 3.613
359.0712 372.4335 29.2 3.613
359.0712 372.4335 29.3 3.613
359.0712 372.4335 29.4 3.613
359.0712 372.4335 29.5 3.613
359.0712 372.4335 29.6 3.613
359.0712 372.4335 29.7 3.613
359.0712 372.4335 29.8 3.613
359.0712 372.4335 29.9 3.613
359.0712 372.4335 30.0 3.613
359.0712 372.4335 30.1 3.613
359.0712 372.4335 30.2 3.613
359.0712 372.4335 30.3 3.613
359.0712 372.4335 30.4 3.613
359.0712 372.4335 30.5 3.613
359.0712 372.4335 30.6 3.613
359.0712 372.4335 30.7 3.613
359.0712 372.4335 30.8 3.613
359.0712 372.4335 30.9 3.613
359.0712 372.4335 31.0 3.613
359.0712 372.4335 31.1 3.613
359.0712 372.4335 31.2 3.613
359.0712 372.4335 31.3 3.613
359.0712 372.4335 31.4 3.613
359.0712 372.4335 31.5 3.613
359.0712 372.4335 31.6 3.613
359.0712 372.4335 31.7 3.613
359.0712 372.4335 31.8 3.613
359.0712 372.4335 31.9 3.613
359.0712 372.4335 32.0 3.613
359.0712 372.4335 32.1 3.613
359.0712 372.4335 32.2 3.613
359.0712 372.4335 32.3 3.613
359.0712 372.4335 32.4 3.613
359.0712 372.4335 32.5 3.613
359.0712 372.4335 32.6 3.613
359.0712 372.4335 32.7 3.613
359.0712 372.4335 32.8 3.613
359.0712 372.4335 32.9 3.613
359.0712 372.4335 33.0 3.613
359.0712 372.4335 33.1 3.613
359.0712 372.4335 33.2 3.613
359.0712 372.4335 33.3 3.613
359.0712 372.4335 33.4 3.613
359.0712 372.4335 33.5 3.613
359.0712 372.4335 33.6 3.613
359.0712 372.4335 33.7 3.613
359.0712 372.4335 33.8 3.613
359.0712 372.4335 33.9 3.613
359.0712 372.4335 34.0 3.613
359.0712 372.4335 34.1 3.613
359.0712 372.4335 34.2 3.613
359.0712 372.4335 34.3 3.613
359.0712 372.4335 34.4 3.613
359.0712 372.4335 34.5 3.613
359.0712 372.4335 34.6 3.613
359.0712 372.4335 34.7 3.613
359.0712 372.4335 34.8 3.613
359.0712 372.4335 34.9 3.613
359.0712 372.4335 35.0 3.613
359.0712 372.4335 35.1 3.613
359.0712 372.4335 35.2 3.613
359.0712 372.4335 35.3 3.613
359.0712 372.4335 35.4 3.613
359.0712 372.4335 35.5 3.613
359.0712 372.4335 35.6 3.613
359.0712 372.4335 35.7 3.799
359.0712 372.4335 35.8 3.799
359.0712 372.4335 35.9 3.799
359.0712 372.4335 36.0 3.799
359.0712 372.4335 36.1 3.799
359.0712 372.4335 36.2 3.799
359.0712 372.4335 36.3 3.799
359.0712 372.4335 36.4 3.799
359.0712 372.4335 36.5 3.799
359.0712 372.4335 36.6 3.799
359.0712 372.4335 36.7 3.799
359.0712 372.4335 36.8 3.799
359.0712 372.4335 36.9 3.799
359.0712 372.4335 37.0 3.799
359.0712 372.4335 37.1 3.799
359.0712 372.4335 37.2 3.799
359.0712 372.4335 37.3 3.799
359.0712 372.4335 37.4 3.799
359.0712 372.4335 37.5 3.799
359.0712 372.4335 37.6 3.799
359.0712 372.4335 37.7 3.799
359.0712 372.4335 37.8 3.799
359.0712 372.4335 37.9 3.799
359.0712 372.4335 38.0 3.799
359.0712 372.4335 38.1 3.799
359.0712 372.4335 38.2 3.799
359.0712 372.4335 38.3 3.799
359.0712 372.4335 38.4 3.799
359.0712 372.4335 38.5 3.799
359.0712 372.4335 38.6 3.799
359.0712 372.4335 38.7 3.799
359.0712 372.4335 38.8 3.799
359.0712 372.4335 38.9 3.799
359.0712 372.4335 39.0 3.799
359.0712 372.4335 39.1 3.799
359.0712 372.4335 39.2 3.799
359.0712 372.4335 39.3 3.799
359.0712 372.4335 39.4 3.799
359.0712 372.4335 39.5 3.799
359.0712 372.4335 39.6 3.799
359.0712 372.4335 39.7 3.799
359.0712 372.4335 39.8 3.799
359.0712 372.4335 39.9 3.799
359.0712 372.4335 40.0 3.799
359.0712 372.4335 40.1 3.799
359.0712 372.4335 40.2 3.799
359.0712 372.4335 40.3 3.799
359.0712 372.4335 40.4 3.799
359.0712 372.4335 40.5 3.799
359.0712 372.4335 40.6 3.799
359.0712 372.4335 40.7 3.799
359.0712 372.4335 40.8 3.799
359.0712 372.4335 40.9 3.799
359.0712 372.4335 41.0 3.799
359.0712 372.4335 41.1 3.799
359.0712 372.4335 41.2 3.799
359.0712 372.4335 41.3 3.799
359.0712 372.4335 41.4 3.799
359.0712 372.4335 41.5 3.799
359.0712 372.4335 41.6 3.799
359.0712 372.4335 41.7 3.799
359.0712 372.4335 41.8 3.799
359.0712 372.4335 41.9 3.799
359.0712 372.4335 42.0 3.799
359.0712 372.4335 42.1 3.799
359.0712 372.4335 42.2 3.799
359.0712 372.4335 42.3 3.799
359.0712 372.4335 42.4 3.799
359.0712 372.4335 42.5 3.799
359.0712 372.4335 42.6 3.799
359.0712 372.4335 42.7 3.799
359.0712 372.4335 42.8 3.799
359.0712 372.4335 42.9 3.799
359.0712 372.4335 43.0 3.799
359.0712 372.4335 43.1 3.799
359.0712 372.4335 43.2 3.799
